,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Perm Id,Country of Headquarters
11980,NBS.NM,0.12,2002-12-27T00:00:00Z,,
11981,NBS.NM,0.12,2002-12-27T00:00:00Z,,
11982,NBS.NM,0.11,2002-12-27T00:00:00Z,,
11983,NBS.NM,0.1,2002-12-27T00:00:00Z,,
11984,NBS.NM,0.08,2002-12-27T00:00:00Z,,
11985,NBS.NM,0.08,2002-12-27T00:00:00Z,,
11986,NBS.NM,0.07,2002-12-27T00:00:00Z,,
11987,NBS.NM,0.0,2002-12-31T00:00:00Z,4298409344,
11988,NBS.NM,0.4842,2001-12-31T00:00:00Z,5000064072,
11989,NBS.NM,0.1032,2001-12-31T00:00:00Z,4298409344,
11990,NBS.NM,,,,
11991,NBS.NM,,,,
11992,NBS.NM,,,,
11993,NBS.NM,,,,
11994,NBS.NM,,,,
11995,NBS.NM,,,,
11996,NBS.NM,,,,
11997,NBS.NM,,,,
11998,NBS.NM,,,,
11999,NBS.NM,,,,
12000,NBS.NM,,,,
12001,NBS.NM,,,,
12002,NBS.NM,,,,
12003,NBS.NM,,,,
12004,NBS.NM,,,,
12005,NBS.NM,,,,
12006,NBS.NM,,,,
12007,NBS.NM,,,,
12008,NBS.NM,,,,
12009,NBS.NM,,,,
12010,NBS.NM,,,,
12011,NBS.NM,,,,
12012,NBS.NM,,,,
12013,NBS.NM,,,,
12014,NBS.NM,,,,
12015,NBS.NM,,,,
12016,NBS.NM,,,,
12017,NBS.NM,,,,
12018,NBS.NM,,,,
12019,NBS.NM,,,,
12020,NBS.NM,,,,
12021,NBS.NM,,,,
12022,NBS.NM,,,,
12023,NBS.NM,,,,
12024,NAM.NM,0.0,2002-12-27T00:00:00Z,,Namibia
12025,NAM.NM,0.0,2002-12-27T00:00:00Z,5043434563,
12026,NAM.NM,0.0,2002-12-27T00:00:00Z,5043431577,
12027,NAM.NM,0.0,2002-12-27T00:00:00Z,5055412507,
12028,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12029,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12030,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12031,NAM.NM,0.0,2002-12-27T00:00:00Z,34415484290,
12032,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12033,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12034,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12035,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12036,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12037,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12038,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12039,NAM.NM,0.0,2002-12-27T00:00:00Z,,
12040,NAM.NM,,,,
12041,NAM.NM,,,,
12042,NAM.NM,,,,
12043,NAM.NM,,,,
12044,NAM.NM,,,,
12045,NAM.NM,,,,
12046,NAM.NM,,,,
12047,NAM.NM,,,,
12048,NAM.NM,,,,
12049,NAM.NM,,,,
12050,NAM.NM,,,,
12051,NAM.NM,,,,
12052,NAM.NM,,,,
12053,NAM.NM,,,,
12054,NAM.NM,,,,
12055,NAM.NM,,,,
12056,NAM.NM,,,,
12057,NAM.NM,,,,
12058,NAM.NM,,,,
12059,NAM.NM,,,,
12060,NAM.NM,,,,
12061,NAM.NM,,,,
12062,NAM.NM,,,,
12063,NAM.NM,,,,
12064,NAM.NM,,,,
12065,NAM.NM,,,,
12066,NAM.NM,,,,
12067,NAM.NM,,,,
12068,NAM.NM,,,,
12069,NAM.NM,,,,
12070,NAM.NM,,,,
12071,NAM.NM,,,,
12072,INVE.LZ,,,,Zambia
12073,FNB.NM,0.0,2001-12-31T00:00:00Z,4298409344,South Africa
12074,FNB.NM,0.0,2001-12-31T00:00:00Z,4298409344,
12075,FNB.NM,0.0,2000-06-30T00:00:00Z,4298409344,
12076,ZMBF.LZ,,,,Zambia
12077,BOBU.UG,,,,India
12078,FIDE.MZ,,,,Mauritius
12079,CAUD.MZ,,,,Mauritius
12080,BATU.UG,,,,United Kingdom
12081,PUMA.LZ,,,,Curacao
12082,NATB.LZ,3.1746,2002-12-31T00:00:00Z,5000064072,Zimbabwe
12083,NATB.LZ,3.1746,2001-12-31T00:00:00Z,5000064072,
12084,NATB.LZ,,,,
12085,PMDZ.LZ,,,,India
12086,SCBL.LZ,,,,United Kingdom
12087,FORT.MZ^A23,,,,Mauritius
12088,CIEL.MZ,,,,Mauritius
12089,BNBC.CI,0.0,2001-06-30T00:00:00Z,5000706029,British Virgin Islands
12090,BNBC.CI,0.0,2001-06-30T00:00:00Z,5000706029,
12091,BNBC.CI,1.926,2000-12-31T00:00:00Z,5000706029,
12092,UNLC.CI,,,,United Kingdom
12093,UNLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12094,UNLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12095,CFAC.CI,,,,Japan
12096,ABJC.CI,,,,France
12097,NEIC.CI,,,,Ivory Coast
12098,BOAB.CI,,,,Morocco
12099,PALC.CI,,,,Ivory Coast
12100,SIVC.CI,,,,France
12101,NICO.MV,,,,Malawi
12102,BOAN.CI,,,,Morocco
12103,SAFC.CI,,,,France
12104,SDSC.CI,,,,France
12105,STAC.CI,,,,France
12106,SHEC.CI,,,,United Kingdom
12107,SVOC.CI,,,,France
12108,CABC.CI,,,,Italy
12109,SDCC.CI,,,,Ivory Coast
12110,SICC.CI,,,,Ivory Coast
12111,UNXC.CI,0.0,2001-06-30T00:00:00Z,5000706029,Ivory Coast
12112,UNXC.CI,0.0,2001-06-30T00:00:00Z,5000706029,
12113,UNXC.CI,0.44,2000-12-31T00:00:00Z,5000706029,
12114,MOLI.MZ,,,,United States
12115,ARTD.ZI,,,,Zimbabwe
12116,UCL.UG,,,,Uganda
12117,REIZ.LZ,,,,Zambia
12118,TURN.BT,,,,Botswana
12119,NRL.MZ,,,,Mauritius
12120,FTSC.CI,0.0,2001-06-30T00:00:00Z,5000706029,Ivory Coast
12121,FTSC.CI,0.0,2001-06-30T00:00:00Z,5000706029,
12122,FTSC.CI,0.06,2000-12-31T00:00:00Z,5000706029,
12123,CECZ.LZ,,,,Zambia
12124,ZABR.LZ,,,,Belgium
12125,ZSUG.LZ,0.0,2002-06-30T00:00:00Z,5000064072,United Kingdom
12126,ZSUG.LZ,0.5661,2001-12-31T00:00:00Z,5000064072,
12127,ZSUG.LZ,,,,
12128,STBC.CI,,,,United Kingdom
12129,CHIL.LZ,0.0,2001-06-30T00:00:00Z,5000706029,Switzerland
12130,CHIL.LZ,0.0,2001-06-30T00:00:00Z,5000706029,
12131,CHIL.LZ,0.2839,2000-12-31T00:00:00Z,5000706029,
12132,NTLC.CI,,,,Switzerland
12133,NTLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12134,NTLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12135,CIEC.CI,,,,United States
12136,BICC.CI,,,,France
12137,BICC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12138,BICC.CI,0.0,2000-06-30T00:00:00Z,5000706029,
12139,TTLC.CI,,,,France
12140,MSE.MZ,,,,Mauritius
12141,SPHC.CI,,,,Ivory Coast
12142,PRSC.CI,,,,Morocco
12143,DFCU.UG,,,,Netherlands
12144,NVL.UG,,,,Uganda
12145,SWIS.TZ,,,,Switzerland
12146,TUC.NM,,,,Namibia
12147,COVI.MZ,,,,Mauritius
12148,TPL.MZ,,,,Mauritius
12149,SAIL.MZ,,,,
12150,AELZ.LZ,,,,South Africa
12151,PCL.MV,,,,Malawi
12152,ANGM.MZ,,,,Mauritius
12153,BLL.MZ,,,,Mauritius
12154,QBL.MZ,,,,
12155,RHT.MZ,,,,Mauritius
12156,EUDC.MZ,,,,Mauritius
12157,SBC.MV,,,,South Africa
12158,BHL.MV,,,,Malawi
12159,NBM.MV,,,,Malawi
12160,TOL.TZ,,,,Tanzania
12161,GIL.MZ,,,,Mauritius
12162,LFL.MZ,,,,Mauritius
12163,MCOS.MZ,,,,Mauritius
12164,LMLC.MZ,,,,Mauritius
12165,CHSL.MZ,,,,Mauritius
12166,CIMO.MZ,,,,Mauritius
12167,SCT.MZ,,,,
12168,HTLS.MZ,,,,Mauritius
12169,MASC.MZ,,,,Mauritius
12170,ACC.MZ,,,,Mauritius
12171,ALTG.MZ,,,,Mauritius
12172,SBU.UG,,,,South Africa
12173,ZPI.ZI,,,,Zimbabwe
12174,ZECO.ZI,,,,Zimbabwe
12175,DCPL.MZ,,,,Mauritius
12176,ABCTRAN.LG,,,,Nigeria
12177,ASOSAVI.LG,,,,Nigeria
12178,CHIPLC.LG,,,,Nigeria
12179,DEAPCAP.LG,,,,Nigeria
12180,SUNUASSUR.LG,,,,Nigeria
12181,ENAMELW.LG,,,,Nigeria
12182,GOLDINS.LG,,,,Nigeria
12183,INTENEG.LG,,,,Nigeria
12184,NSLTECH.LG,,,,Nigeria
12185,PLATINU.LG,,,,Nigeria
12186,REDSTAR.LG,,,,Nigeria
12187,SFSREIT.LG,,,,Nigeria
12188,STACO.LG,,,,Nigeria
12189,UNITYBN.LG,,,,Nigeria
12190,UNIVINS.LG,,,,Nigeria
12191,CLIJ.J,,,,South Africa
12192,REGALIN.LG,,,,Nigeria
12193,GPLJ.J,,,,South Africa
12194,SCOM.NR,,,,Kenya
12195,ATEL.LZ,,,,India
12196,FIDSON.LG,,,,Nigeria
12197,GWEB.GH,,,,Ghana
12198,OMATEK.LG,,,,Nigeria
12199,GIVISAJ.J,,,,
12200,BIGTREA.LG,,,,Nigeria
12201,TANTALI.LG,,,,Nigeria
12202,STARCOM.LG,,,,Nigeria
12203,FTNCOCO.LG,,,,Nigeria
12204,OCCL.BT,,,,Kenya
12205,SGBC.CI,,,,France
12206,AIPJ.J,,,,South Africa
12207,CAPHOTE.LG,,,,Nigeria
12208,FBC.ZI,,,,Zimbabwe
12209,SSKJ.J,,,,South Africa
12210,CHAMS.LG,,,,Nigeria
12211,DAARCOM.LG,,,,Nigeria
12212,STXRAFJ.J,,,,
12213,MULTIVE.LG,,,,Nigeria
12214,FNBT40J.J,,,,
12215,ZGOVIJ.J^A14,,,,
12216,ZNCO.LZ,,,,Netherlands
12217,ABBEYBD.LG,,,,Nigeria
12218,NEWFSAJ.J^L19,,,,
12219,EELJ.J,30.19,2002-12-27T00:00:00Z,4295856578,South Africa
12220,EELJ.J,15.13,2002-12-27T00:00:00Z,,
12221,EELJ.J,9.22,2002-12-27T00:00:00Z,5055415012,
12222,EELJ.J,2.11,2002-12-27T00:00:00Z,,
12223,EELJ.J,0.62,2002-12-27T00:00:00Z,4295903783,
12224,EELJ.J,0.52,2002-12-27T00:00:00Z,,
12225,EELJ.J,0.46,2002-12-27T00:00:00Z,,
12226,EELJ.J,0.43,2002-12-27T00:00:00Z,,
12227,EELJ.J,0.4,2002-12-27T00:00:00Z,,
12228,EELJ.J,0.4,2002-12-27T00:00:00Z,,
12229,EELJ.J,0.33,2002-12-27T00:00:00Z,5055413526,
12230,EELJ.J,0.31,2002-12-27T00:00:00Z,,
12231,EELJ.J,0.28,2002-12-27T00:00:00Z,,
12232,EELJ.J,0.27,2002-12-27T00:00:00Z,,
12233,EELJ.J,0.27,2002-12-27T00:00:00Z,5055407501,
12234,EELJ.J,0.27,2002-12-27T00:00:00Z,,
12235,EELJ.J,0.25,2002-12-27T00:00:00Z,,
12236,EELJ.J,0.23,2002-12-27T00:00:00Z,,
12237,EELJ.J,0.21,2002-12-27T00:00:00Z,,
12238,EELJ.J,0.2,2002-12-27T00:00:00Z,,
12239,EELJ.J,0.2,2002-12-27T00:00:00Z,48470518141,
12240,EELJ.J,0.2,2002-12-27T00:00:00Z,,
12241,EELJ.J,0.0,2002-09-29T00:00:00Z,,
12242,EELJ.J,0.0,2002-12-29T00:00:00Z,,
12243,EELJ.J,0.0,2002-12-29T00:00:00Z,,
12244,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12245,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12246,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12247,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12248,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12249,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12250,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12251,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12252,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12253,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12254,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12255,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12256,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12257,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12258,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12259,EELJ.J,0.0,2002-06-30T00:00:00Z,5043432367,
12260,EELJ.J,0.0,2002-12-29T00:00:00Z,5055409964,
12261,EELJ.J,0.0,2002-06-30T00:00:00Z,5035500422,
12262,EELJ.J,0.0,2002-09-29T00:00:00Z,5055414341,
12263,EELJ.J,0.0,2002-06-30T00:00:00Z,,
12264,EELJ.J,0.0,2002-09-29T00:00:00Z,,
12265,EELJ.J,6.47,2001-12-31T00:00:00Z,5035500422,
12266,EELJ.J,4.85,2001-12-31T00:00:00Z,5043432367,
12267,EELJ.J,1.62,2001-12-31T00:00:00Z,,
12268,EELJ.J,0.61,2001-12-31T00:00:00Z,,
12269,EELJ.J,0.21,2001-12-31T00:00:00Z,,
12270,EELJ.J,0.18,2001-12-31T00:00:00Z,,
12271,EELJ.J,0.15,2001-12-31T00:00:00Z,,
12272,EELJ.J,0.15,2001-12-31T00:00:00Z,,
12273,EELJ.J,0.11,2001-12-31T00:00:00Z,,
12274,EELJ.J,0.1,2001-12-31T00:00:00Z,,
12275,EELJ.J,0.1,2001-12-31T00:00:00Z,,
12276,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12277,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12278,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12279,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12280,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12281,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12282,EELJ.J,0.08,2001-12-31T00:00:00Z,,
12283,EELJ.J,,,,
12284,EELJ.J,,,,
12285,EELJ.J,,,,
12286,EELJ.J,,,,
12287,EELJ.J,,,,
12288,EELJ.J,,,,
12289,EELJ.J,,,,
12290,EELJ.J,,,,
12291,EELJ.J,,,,
12292,EELJ.J,,,,
12293,EELJ.J,,,,
12294,EELJ.J,,,,
12295,EELJ.J,,,,
12296,EELJ.J,,,,
12297,EELJ.J,,,,
12298,EELJ.J,,,,
12299,EELJ.J,,,,
12300,EELJ.J,,,,
12301,EELJ.J,,,,
12302,EELJ.J,,,,
12303,EELJ.J,,,,
12304,EELJ.J,,,,
12305,EELJ.J,,,,
12306,EELJ.J,,,,
12307,EELJ.J,,,,
12308,EELJ.J,,,,
12309,EELJ.J,,,,
12310,EELJ.J,,,,
12311,EELJ.J,,,,
12312,EELJ.J,,,,
12313,EELJ.J,,,,
12314,EELJ.J,,,,
12315,EELJ.J,,,,
12316,EELJ.J,,,,
12317,EELJ.J,,,,
12318,EELJ.J,,,,
12319,EELJ.J,,,,
12320,EELJ.J,,,,
12321,EELJ.J,,,,
12322,EELJ.J,,,,
12323,EELJ.J,,,,
12324,EELJ.J,,,,
12325,EELJ.J,,,,
12326,EELJ.J,,,,
12327,EELJ.J,,,,
12328,EELJ.J,,,,
12329,EELJ.J,,,,
12330,EELJ.J,,,,
12331,EELJ.J,,,,
12332,EELJ.J,,,,
12333,EELJ.J,,,,
12334,EELJ.J,,,,
12335,EELJ.J,,,,
12336,EELJ.J,,,,
12337,EELJ.J,,,,
12338,EELJ.J,,,,
12339,EELJ.J,,,,
12340,EELJ.J,,,,
12341,EELJ.J,,,,
12342,EELJ.J,,,,
12343,EELJ.J,,,,
12344,EELJ.J,,,,
12345,EELJ.J,,,,
12346,EELJ.J,,,,
12347,EELJ.J,,,,
12348,EELJ.J,,,,
12349,EELJ.J,,,,
12350,EELJ.J,,,,
12351,EELJ.J,,,,
12352,EELJ.J,,,,
12353,EELJ.J,,,,
12354,EELJ.J,,,,
12355,EELJ.J,,,,
12356,EELJ.J,,,,
12357,AHLJ.J,11.7,2002-09-27T00:00:00Z,5055413456,South Africa
12358,AHLJ.J,0.7,2002-09-27T00:00:00Z,,
12359,AHLJ.J,0.61,2002-09-27T00:00:00Z,,
12360,AHLJ.J,0.45,2002-09-27T00:00:00Z,,
12361,AHLJ.J,0.31,2002-09-27T00:00:00Z,,
12362,AHLJ.J,0.3,2002-09-27T00:00:00Z,,
12363,AHLJ.J,0.21,2002-09-27T00:00:00Z,,
12364,AHLJ.J,0.18,2002-09-27T00:00:00Z,,
12365,AHLJ.J,0.18,2002-09-27T00:00:00Z,,
12366,AHLJ.J,0.15,2002-09-27T00:00:00Z,,
12367,AHLJ.J,0.15,2002-09-27T00:00:00Z,,
12368,AHLJ.J,0.12,2002-09-27T00:00:00Z,,
12369,AHLJ.J,0.11,2002-09-27T00:00:00Z,,
12370,AHLJ.J,0.08,2002-09-27T00:00:00Z,,
12371,AHLJ.J,0.06,2002-09-27T00:00:00Z,,
12372,AHLJ.J,0.06,2002-09-27T00:00:00Z,,
12373,AHLJ.J,0.06,2002-09-27T00:00:00Z,,
12374,AHLJ.J,0.06,2002-09-27T00:00:00Z,34424743778,
12375,AHLJ.J,0.06,2002-09-27T00:00:00Z,,
12376,AHLJ.J,0.05,2002-09-27T00:00:00Z,5055411648,
12377,AHLJ.J,0.03,2002-09-27T00:00:00Z,,
12378,AHLJ.J,0.0,2002-06-30T00:00:00Z,5035515689,
12379,AHLJ.J,0.0,2002-09-29T00:00:00Z,,
12380,AHLJ.J,0.0,2002-06-30T00:00:00Z,,
12381,AHLJ.J,0.0,2002-06-30T00:00:00Z,,
12382,AHLJ.J,0.0,2002-06-30T00:00:00Z,,
12383,AHLJ.J,0.0,2002-06-30T00:00:00Z,,
12384,AHLJ.J,72.1288,2001-12-31T00:00:00Z,5035515689,
12385,AHLJ.J,9.0909,2001-12-31T00:00:00Z,,
12386,AHLJ.J,1.0242,2001-12-31T00:00:00Z,,
12387,AHLJ.J,0.4261,2001-12-31T00:00:00Z,,
12388,AHLJ.J,0.1818,2001-12-31T00:00:00Z,,
12389,AHLJ.J,0.1212,2001-12-31T00:00:00Z,,
12390,AHLJ.J,0.0,2001-12-31T00:00:00Z,,
12391,AHLJ.J,,,,
12392,AHLJ.J,,,,
12393,AHLJ.J,,,,
12394,AHLJ.J,,,,
12395,AHLJ.J,,,,
12396,AHLJ.J,,,,
12397,AHLJ.J,,,,
12398,AHLJ.J,,,,
12399,AHLJ.J,,,,
12400,AHLJ.J,,,,
12401,AHLJ.J,,,,
12402,AHLJ.J,,,,
12403,AHLJ.J,,,,
12404,AHLJ.J,,,,
12405,AHLJ.J,,,,
12406,AHLJ.J,,,,
12407,AHLJ.J,,,,
12408,AHLJ.J,,,,
12409,AHLJ.J,,,,
12410,AHLJ.J,,,,
12411,AHLJ.J,81.22,2000-10-31T00:00:00Z,5035515689,
12412,AHLJ.J,1.02,2000-11-30T00:00:00Z,,
12413,AHLJ.J,,,,
12414,AHLJ.J,,,,
12415,AHLJ.J,,,,
12416,AHLJ.J,,,,
12417,AHLJ.J,,,,
12418,AHLJ.J,,,,
12419,AHLJ.J,,,,
12420,AHLJ.J,,,,
12421,AHLJ.J,,,,
12422,AHLJ.J,,,,
12423,AHLJ.J,,,,
12424,AHLJ.J,,,,
12425,AHLJ.J,,,,
12426,AHLJ.J,,,,
12427,AHLJ.J,,,,
12428,AHLJ.J,,,,
12429,AHLJ.J,,,,
12430,AHLJ.J,,,,
12431,AHLJ.J,,,,
12432,AHLJ.J,,,,
12433,AHLJ.J,,,,
12434,AHLJ.J,,,,
12435,AHLJ.J,,,,
12436,AHLJ.J,,,,
12437,AHLJ.J,,,,
12438,ASCE.MZ,,,,
12439,UTB.GH,,,,Ghana
12440,IHS.LG,,,,United Kingdom
12441,SFNJ.J,27.78,2002-12-27T00:00:00Z,5035507834,South Africa
12442,SFNJ.J,18.83,2002-12-27T00:00:00Z,5035489180,
12443,SFNJ.J,3.83,2002-12-27T00:00:00Z,5043427104,
12444,SFNJ.J,3.11,2002-12-27T00:00:00Z,5000450514,
12445,SFNJ.J,0.97,2002-12-27T00:00:00Z,,
12446,SFNJ.J,0.93,2002-12-27T00:00:00Z,,
12447,SFNJ.J,0.92,2002-12-27T00:00:00Z,,
12448,SFNJ.J,0.78,2002-12-27T00:00:00Z,,
12449,SFNJ.J,0.77,2002-12-27T00:00:00Z,48471680238,
12450,SFNJ.J,0.73,2002-12-27T00:00:00Z,,
12451,SFNJ.J,0.65,2002-12-27T00:00:00Z,,
12452,SFNJ.J,0.62,2002-12-27T00:00:00Z,,
12453,SFNJ.J,0.61,2002-12-27T00:00:00Z,48471683260,
12454,SFNJ.J,0.52,2002-12-27T00:00:00Z,,
12455,SFNJ.J,0.49,2002-12-27T00:00:00Z,5055408898,
12456,SFNJ.J,0.47,2002-12-27T00:00:00Z,,
12457,SFNJ.J,0.47,2002-12-27T00:00:00Z,5055414028,
12458,SFNJ.J,0.4,2002-12-27T00:00:00Z,,
12459,SFNJ.J,0.4,2002-12-27T00:00:00Z,,
12460,SFNJ.J,0.4,2002-12-27T00:00:00Z,,
12461,SFNJ.J,0.4,2002-12-27T00:00:00Z,5055411571,
12462,SFNJ.J,0.33,2002-12-27T00:00:00Z,,
12463,SFNJ.J,0.0,2001-04-02T00:00:00Z,,
12464,SFNJ.J,0.0,2002-06-30T00:00:00Z,,
12465,SFNJ.J,0.0,2002-06-30T00:00:00Z,,
12466,SFNJ.J,0.0,2002-06-30T00:00:00Z,,
12467,SFNJ.J,0.0,2001-03-31T00:00:00Z,5000854298,
12468,SFNJ.J,0.0,2002-09-29T00:00:00Z,,
12469,SFNJ.J,0.0,2002-09-29T00:00:00Z,5055414341,
12470,SFNJ.J,0.0,2001-04-02T00:00:00Z,4297902883,
12471,SFNJ.J,0.0,2002-12-31T00:00:00Z,,
12472,SFNJ.J,,,,
12473,SFNJ.J,,,,
12474,SFNJ.J,9.25,2001-12-31T00:00:00Z,5055414341,
12475,SFNJ.J,6.15,2001-12-31T00:00:00Z,5035507834,
12476,SFNJ.J,4.0,2001-12-31T00:00:00Z,,
12477,SFNJ.J,0.93,2001-12-31T00:00:00Z,,
12478,SFNJ.J,0.64,2001-12-31T00:00:00Z,,
12479,SFNJ.J,0.59,2001-12-31T00:00:00Z,,
12480,SFNJ.J,0.2,2001-12-31T00:00:00Z,,
12481,SFNJ.J,0.09,2001-12-31T00:00:00Z,,
12482,SFNJ.J,0.0,2001-04-02T00:00:00Z,,
12483,SFNJ.J,0.0,2001-03-31T00:00:00Z,5000854298,
12484,SFNJ.J,0.0,2000-10-31T00:00:00Z,48471680238,
12485,SFNJ.J,0.0,2000-10-31T00:00:00Z,5043444994,
12486,SFNJ.J,0.0,2001-04-02T00:00:00Z,4297902883,
12487,SFNJ.J,,,,
12488,SFNJ.J,,,,
12489,SFNJ.J,,,,
12490,SFNJ.J,,,,
12491,SFNJ.J,,,,
12492,SFNJ.J,,,,
12493,SFNJ.J,,,,
12494,SFNJ.J,,,,
12495,SFNJ.J,,,,
12496,SFNJ.J,,,,
12497,SFNJ.J,,,,
12498,SFNJ.J,,,,
12499,SFNJ.J,,,,
12500,SFNJ.J,,,,
12501,SFNJ.J,,,,
12502,SFNJ.J,,,,
12503,SFNJ.J,,,,
12504,SFNJ.J,,,,
12505,SFNJ.J,,,,
12506,SFNJ.J,,,,
12507,SFNJ.J,6.14,2000-10-31T00:00:00Z,5035507834,
12508,SFNJ.J,1.7,2000-10-31T00:00:00Z,4297902883,
12509,SFNJ.J,0.81,2000-10-31T00:00:00Z,,
12510,SFNJ.J,0.65,2000-10-31T00:00:00Z,5000854298,
12511,SFNJ.J,0.21,2000-12-31T00:00:00Z,,
12512,SFNJ.J,0.0,2000-10-31T00:00:00Z,48471680238,
12513,SFNJ.J,0.0,2000-10-31T00:00:00Z,5043444994,
12514,SFNJ.J,0.0,1999-03-31T00:00:00Z,,
12515,SFNJ.J,,,,
12516,SFNJ.J,,,,
12517,SFNJ.J,,,,
12518,SFNJ.J,,,,
12519,SFNJ.J,,,,
12520,SFNJ.J,,,,
12521,SFNJ.J,,,,
12522,SFNJ.J,,,,
12523,SFNJ.J,,,,
12524,SFNJ.J,,,,
12525,SFNJ.J,,,,
12526,SFNJ.J,,,,
12527,SFNJ.J,,,,
12528,SFNJ.J,,,,
12529,SFNJ.J,,,,
12530,SFNJ.J,,,,
12531,SFNJ.J,,,,
12532,SFNJ.J,,,,
12533,SFNJ.J,,,,
12534,SFNJ.J,,,,
12535,SFNJ.J,,,,
12536,SFNJ.J,,,,
12537,SFNJ.J,,,,
12538,SFNJ.J,,,,
12539,SFNJ.J,,,,
12540,SURJ.J,14.19,2002-12-27T00:00:00Z,,South Africa
12541,SURJ.J,9.66,2002-12-27T00:00:00Z,4297369644,
12542,SURJ.J,8.4653,2002-12-31T00:00:00Z,4298459126,
12543,SURJ.J,4.58,2002-12-31T00:00:00Z,,
12544,SURJ.J,3.35,2002-12-27T00:00:00Z,34423140502,
12545,SURJ.J,3.19,2002-12-27T00:00:00Z,5055374990,
12546,SURJ.J,3.09,2002-12-27T00:00:00Z,5055413317,
12547,SURJ.J,2.56,2001-03-31T00:00:00Z,4297021561,
12548,SURJ.J,0.87,2002-12-27T00:00:00Z,,
12549,SURJ.J,0.02,2002-12-31T00:00:00Z,5000313307,
12550,SURJ.J,0.0078,2002-12-31T00:00:00Z,5000749182,
12551,SURJ.J,0.0,2001-04-02T00:00:00Z,,
12552,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12553,SURJ.J,0.0,2002-09-29T00:00:00Z,,
12554,SURJ.J,0.0,2002-06-30T00:00:00Z,,
12555,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12556,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12557,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12558,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12559,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12560,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12561,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12562,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12563,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12564,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12565,SURJ.J,0.0,2002-03-24T00:00:00Z,,
12566,SURJ.J,0.0,2001-04-02T00:00:00Z,5000854298,
12567,SURJ.J,0.0,2002-03-24T00:00:00Z,5055414341,
12568,SURJ.J,0.0,2001-04-02T00:00:00Z,4297902883,
12569,SURJ.J,0.0,2002-03-24T00:00:00Z,5000068710,
12570,SURJ.J,,,,
12571,SURJ.J,8.3,2001-12-31T00:00:00Z,,
12572,SURJ.J,2.56,2001-03-31T00:00:00Z,4297021561,
12573,SURJ.J,1.27,2001-12-31T00:00:00Z,5055374990,
12574,SURJ.J,1.04,2001-12-31T00:00:00Z,,
12575,SURJ.J,0.34,2001-12-31T00:00:00Z,,
12576,SURJ.J,0.3078,2001-12-31T00:00:00Z,,
12577,SURJ.J,0.25,2001-12-31T00:00:00Z,,
12578,SURJ.J,0.23,2001-12-31T00:00:00Z,,
12579,SURJ.J,0.2279,2001-12-31T00:00:00Z,4298459126,
12580,SURJ.J,0.14,2001-12-31T00:00:00Z,5055414341,
12581,SURJ.J,0.1,2001-12-31T00:00:00Z,,
