,Instrument,Exchange Name,Return On Assets - Actual,Company Name,Country of Headquarters,Date,Revenue from Business Activities - Total,Exchange Rate,Financial Period Absolute,Period End Date,Currency,Reported Currency,Organization Ultimate Parent,Country of Headquarters,NAICS Sector Name,NAICS Sector Code,NAICS Subsector Name,NAICS Subsector Code,SIC Industry Name,SIC Industry Group Name,Ultimate Parent Id,Price Close,Earnings Per Share - Mean,Net Income after Tax,Company Market Capitalization,P/E (Daily Time Series Ratio)
1732,UCAP.LG,,,,,2012-12-31T00:00:00Z,,,FY2012,12/31/12,USD,,,,,,,,,,,0.012945591,,,77673545.97,
1733,UCAP.LG,,,,,2013-12-31T00:00:00Z,28600631.64,0.006253909,FY2013,12/31/13,USD,NGN,,,,,,,,,,0.008966648,,9999499.687,53799890.65,5.541476601
1734,UCAP.LG,,,,,2014-12-31T00:00:00Z,25569174.41,0.005467469,FY2014,12/31/14,USD,NGN,,,,,,,,,,0.006582915,,9397725.533,39497487.44,3.794901506
1735,UCAP.LG,,,,,2015-12-31T00:00:00Z,30923261.31,0.005025126,FY2015,12/31/15,USD,NGN,,,,,,,,,,0.008974359,,11168452.26,53846153.85,4.276382775
1736,UCAP.LG,,,,,2016-12-31T00:00:00Z,29588938.2,0.003287311,FY2016,12/31/16,USD,NGN,,,,,,,,,,0.011522768,,19735456.94,69136608.45,3.468230809
1737,UCAP.LG,,,,,2017-12-31T00:00:00Z,29102291.5,0.00326424,FY2017,12/31/17,USD,NGN,,,,,,,,,,0.009185668,,14239608.29,55114006.51,4.05609493
1738,UCAP.LG,,,,,2018-12-31T00:00:00Z,30160905.54,0.003257329,FY2018,12/31/18,USD,NGN,,,,,,,,,,0.007843137,,14130257.33,47058823.53,3.591954023
1739,UCAP.LG,,,,,2019-12-31T00:00:00Z,28078199.35,0.003267974,FY2019,12/31/19,USD,NGN,,,,,,,,,,0.012371946,,16253003.27,74231678.49,4.971973272
1740,UCAP.LG,,,,,2020-12-31T00:00:00Z,33816382.98,0.00262674,FY2020,12/31/20,USD,NGN,,,,,,,,,,0.024046636,,20517935.38,144279815.4,5.793878387
1741,UCAP.LG,,,,,2021-12-31T00:00:00Z,43879482.63,0.002428953,FY2021,12/31/21,USD,NGN,,,,,,,,,,0.031279324,,27848314.31,187675946.2,6.457207166
1742,AFRIPRU.LG,THE NIGERIAN STOCK EXCHANGE,,Africa Prudential PLC,Nigeria,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,Africa Prudential PLC,Nigeria,Finance and Insurance,52,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523,,,5038042670,,,,,
1743,AFRIPRU.LG,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
1744,AFRIPRU.LG,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
1745,AFRIPRU.LG,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
1746,AFRIPRU.LG,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
1747,AFRIPRU.LG,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,,,,,
1748,AFRIPRU.LG,,,,,2002-12-31T00:00:00Z,,,FY2002,12/31/02,USD,,,,,,,,,,,,,,,
1749,AFRIPRU.LG,,,,,2003-12-31T00:00:00Z,,,FY2003,12/31/03,USD,,,,,,,,,,,,,,,
1750,AFRIPRU.LG,,,,,2004-12-31T00:00:00Z,,,FY2004,12/31/04,USD,,,,,,,,,,,,,,,
1751,AFRIPRU.LG,,,,,2005-12-31T00:00:00Z,,,FY2005,12/31/05,USD,,,,,,,,,,,,,,,
1752,AFRIPRU.LG,,,,,2006-12-31T00:00:00Z,,,FY2006,12/31/06,USD,,,,,,,,,,,,,,,
1753,AFRIPRU.LG,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,,,,,
1754,AFRIPRU.LG,,,,,2008-12-31T00:00:00Z,,,FY2008,12/31/08,USD,,,,,,,,,,,,,,,
1755,AFRIPRU.LG,,,,,2009-12-31T00:00:00Z,,,FY2009,12/31/09,USD,,,,,,,,,,,,,,,
1756,AFRIPRU.LG,,,,,2010-12-31T00:00:00Z,,,FY2010,12/31/10,USD,,,,,,,,,,,,,,,
1757,AFRIPRU.LG,,,,,2011-12-31T00:00:00Z,,,FY2011,12/31/11,USD,,,,,,,,,,,,,,,
1758,AFRIPRU.LG,,,,,2012-12-31T00:00:00Z,6624394.619,0.00640615,FY2012,12/31/12,USD,NGN,,,,,,,,,,0.020762977,,3598026.906,20762976.86,5.911154634
1759,AFRIPRU.LG,,,,,2013-12-31T00:00:00Z,11596472.8,0.006253909,FY2013,12/31/13,USD,NGN,,,,,,,,,,0.016621104,,5718924.328,33242208.86,6.427740776
1760,AFRIPRU.LG,,,,,2014-12-31T00:00:00Z,12338387.1,0.005467469,FY2014,12/31/14,USD,NGN,,,,,,,,,,0.012512563,,6661383.27,25025125.63,3.384715765
1761,AFRIPRU.LG,,,,,2015-12-31T00:00:00Z,12942793.97,0.005025126,FY2015,12/31/15,USD,NGN,,,,,,,,,,0.010026298,,7276065.327,20052596.98,5.129412556
1762,AFRIPRU.LG,,,,,2016-12-31T00:00:00Z,8046406.969,0.003287311,FY2016,12/31/16,USD,NGN,,,,,,,,,,0.013775094,,3350338.593,27550187.69,5.62321776
1763,AFRIPRU.LG,,,,,2017-12-31T00:00:00Z,10984207.61,0.00326424,FY2017,12/31/17,USD,NGN,,,,,,,,,,0.012605863,,5597447.364,25211726.38,4.423312112
1764,AFRIPRU.LG,,,,,2018-12-31T00:00:00Z,16330390.88,0.003257329,FY2018,12/31/18,USD,NGN,,,,,,,,,,0.013071895,,6361237.785,26143790.85,3.792583603
1765,AFRIPRU.LG,,,,,2019-12-31T00:00:00Z,12861323.53,0.003267974,FY2019,12/31/19,USD,NGN,,,,,,,,,,0.016417126,,5493558.824,32834252.69,7.54184214
1766,AFRIPRU.LG,,,,,2020-12-31T00:00:00Z,9215918.046,0.00262674,FY2020,12/31/20,USD,NGN,,,,,,,,,,0.015423852,,3798342.527,30847704.64,10.69023569
1767,AFRIPRU.LG,,,,,2021-12-31T00:00:00Z,8787483.605,0.002428953,FY2021,12/31/21,USD,NGN,,,,,,,,,,0.013405425,,3436159.825,26810849.46,7.731261355
1768,AGR.NM,NAMIBIAN STOCK EXCHANGE,,Agra Ltd,Namibia,1997-07-31T00:00:00Z,,,FY1997,7/31/97,USD,,Agra Ltd,Namibia,Wholesale Trade,42,"Merchant Wholesalers, Durable Goods",423,,,4296964617,,,,,
1769,AGR.NM,,,,,1998-07-31T00:00:00Z,,,FY1998,7/31/98,USD,,,,,,,,,,,,,,,
1770,AGR.NM,,,,,1999-07-31T00:00:00Z,,,FY1999,7/31/99,USD,,,,,,,,,,,,,,,
1771,AGR.NM,,,,,2000-07-31T00:00:00Z,,,FY2000,7/31/00,USD,,,,,,,,,,,,,,,
1772,AGR.NM,,,,,2001-07-31T00:00:00Z,,,FY2001,7/31/01,USD,,,,,,,,,,,,,,,
1773,AGR.NM,,,,,2002-07-31T00:00:00Z,,,FY2002,7/31/02,USD,,,,,,,,,,,,,,,
1774,AGR.NM,,,,,2003-07-31T00:00:00Z,,,FY2003,7/31/03,USD,,,,,,,,,,,,,,,
1775,AGR.NM,,,,,2004-07-31T00:00:00Z,,,FY2004,7/31/04,USD,,,,,,,,,,,,,,,
1776,AGR.NM,,,,,2005-07-31T00:00:00Z,,,FY2005,7/31/05,USD,,,,,,,,,,,,,,,
1777,AGR.NM,,,,,2006-07-31T00:00:00Z,,,FY2006,7/31/06,USD,,,,,,,,,,,,,,,
1778,AGR.NM,,,,,2007-07-31T00:00:00Z,,,FY2007,7/31/07,USD,,,,,,,,,,,,,,,
1779,AGR.NM,,,,,2008-07-31T00:00:00Z,,,FY2008,7/31/08,USD,,,,,,,,,,,,,,,
1780,AGR.NM,,,,,2009-07-31T00:00:00Z,,,FY2009,7/31/09,USD,,,,,,,,,,,,,,,
1781,AGR.NM,,,,,2010-07-31T00:00:00Z,,,FY2010,7/31/10,USD,,,,,,,,,,,,,,,
1782,AGR.NM,,,,,2011-07-31T00:00:00Z,,,FY2011,7/31/11,USD,,,,,,,,,,,,,,,
1783,AGR.NM,,,,,2012-07-31T00:00:00Z,118685212.7,0.120899979,FY2012,7/31/12,USD,NAD,,,,,,,,,,,,3796863.855,,
1784,AGR.NM,,,,,2013-07-31T00:00:00Z,113627749.4,0.101452804,FY2013,7/31/13,USD,NAD,,,,,,,,,,0.106393268,,3174661.148,,
1785,AGR.NM,,,,,2014-07-31T00:00:00Z,116636225.1,0.093474542,FY2014,7/31/14,USD,NAD,,,,,,,,,,0.102088562,,3093166.076,,
1786,AGR.NM,,,,,2015-07-31T00:00:00Z,107940392.2,0.078887995,FY2015,7/31/15,USD,NAD,,,,,,,,,,0.09682934,,3015178.05,,
1787,AGR.NM,,,,,2015-07-31T00:00:00Z,107940392.2,0.078887995,FY2015,7/31/15,USD,NAD,,,,,,,,,,0.106386855,,3015178.05,,
1788,AGR.NM,,,,,2017-07-31T00:00:00Z,117444874.7,0.075930144,FY2017,7/31/17,USD,NAD,,,,,,,,,,0.117612467,,3656036.446,,3.148059657
1789,AGR.NM,,,,,2018-07-31T00:00:00Z,116944817.2,0.075386355,FY2018,7/31/18,USD,NAD,,,,,,,,,,0.105709745,,2677723.332,,4.267120126
1790,AGR.NM,,,,,2019-07-31T00:00:00Z,120932756.7,0.069754464,FY2019,7/31/19,USD,NAD,,,,,,,,,,0.110452995,,1773577.009,,6.366077058
1791,AGR.NM,,,,,2020-07-31T00:00:00Z,105581633,0.059073026,FY2020,7/31/20,USD,NAD,,,,,,,,,,0.113609627,,1585520.02,,6.818627732
1792,AGR.NM,,,,,2021-07-31T00:00:00Z,124542247.2,0.068638891,FY2021,7/31/21,USD,NAD,,,,,,,,,,0.116483337,,4123412.726,11818417.3,3.143537958
1793,AGR.NM,,,,,2022-07-31T00:00:00Z,120331451.4,0.060252942,FY2022,7/31/22,USD,NAD,,,,,,,,,,0.148860181,,4517584.821,15500706.12,3.503106013
1794,ETFSAPJ.J,JOHANNESBURG STOCK EXCHANGE,,1nvest SA Property ETF,South Africa,,,,,,,,,,,,,,,,,,,,,
1795,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1796,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1797,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1798,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1799,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1800,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1801,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1802,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1803,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1804,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1805,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1806,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1807,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1808,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1809,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1810,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,4.783191347,,,,
1811,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,5.135742694,,,,
1812,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,3.946576982,,,,
1813,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,4.639832206,,,,
1814,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,5.64196352,,,,
1815,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,3.410397775,,,,
1816,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,3.298112833,,,,
1817,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,1.864812974,,,,
1818,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,2.251111486,,,,
1819,ETFSAPJ.J,,,,,,,,,,,,,,,,,,,,,1.916562772,,,,
1820,SHUMBA.BT,BOTSWANA STOCK EXCHANGE,,Shumba Energy Ltd,Botswana,1997-06-30T00:00:00Z,,,FY1997,6/30/97,USD,,Shumba Energy Ltd,Botswana,"Mining, Quarrying, and Oil and Gas Extraction",21,Mining (except Oil and Gas),212,,,5039194156,,,,,
1821,SHUMBA.BT,,,,,1998-06-30T00:00:00Z,,,FY1998,6/30/98,USD,,,,,,,,,,,,,,,
1822,SHUMBA.BT,,,,,1999-06-30T00:00:00Z,,,FY1999,6/30/99,USD,,,,,,,,,,,,,,,
1823,SHUMBA.BT,,,,,2000-06-30T00:00:00Z,,,FY2000,6/30/00,USD,,,,,,,,,,,,,,,
1824,SHUMBA.BT,,,,,2001-06-30T00:00:00Z,,,FY2001,6/30/01,USD,,,,,,,,,,,,,,,
1825,SHUMBA.BT,,,,,2002-06-30T00:00:00Z,,,FY2002,6/30/02,USD,,,,,,,,,,,,,,,
1826,SHUMBA.BT,,,,,2003-06-30T00:00:00Z,,,FY2003,6/30/03,USD,,,,,,,,,,,,,,,
1827,SHUMBA.BT,,,,,2004-06-30T00:00:00Z,,,FY2004,6/30/04,USD,,,,,,,,,,,,,,,
1828,SHUMBA.BT,,,,,2005-06-30T00:00:00Z,,,FY2005,6/30/05,USD,,,,,,,,,,,,,,,
1829,SHUMBA.BT,,,,,2006-06-30T00:00:00Z,,,FY2006,6/30/06,USD,,,,,,,,,,,,,,,
1830,SHUMBA.BT,,,,,2007-06-30T00:00:00Z,,,FY2007,6/30/07,USD,,,,,,,,,,,,,,,
1831,SHUMBA.BT,,,,,2008-06-30T00:00:00Z,,,FY2008,6/30/08,USD,,,,,,,,,,,,,,,
1832,SHUMBA.BT,,,,,2009-06-30T00:00:00Z,,,FY2009,6/30/09,USD,,,,,,,,,,,,,,,
1833,SHUMBA.BT,,,,,2010-06-30T00:00:00Z,,,FY2010,6/30/10,USD,,,,,,,,,,,,,,,
1834,SHUMBA.BT,,,,,2011-06-30T00:00:00Z,,,FY2011,6/30/11,USD,,,,,,,,,,,,,,,
1835,SHUMBA.BT,,,,,2012-06-30T00:00:00Z,,,FY2012,6/30/12,USD,,,,,,,,,,,,,,,
1836,SHUMBA.BT,,,,,2013-06-30T00:00:00Z,,,FY2013,6/30/13,USD,,,,,,,,,,,0.125676955,,,,
1837,SHUMBA.BT,,,,,2014-06-30T00:00:00Z,0,1,FY2014,6/30/14,USD,USD,,,,,,,,,,0.114013993,,-856528,22498978.19,
1838,SHUMBA.BT,,,,,2015-06-30T00:00:00Z,0,1,FY2015,6/30/15,USD,USD,,,,,,,,,,0.117000012,,-1315345,26718952.58,
1839,SHUMBA.BT,,,,,2016-06-30T00:00:00Z,0,1,FY2016,6/30/16,USD,USD,,,,,,,,,,0.106937991,,-3337879,27065270.44,
1840,SHUMBA.BT,,,,,2017-06-30T00:00:00Z,2687,1,FY2017,6/30/17,USD,USD,,,,,,,,,,0.112172018,,-249593,31093110.77,
1841,SHUMBA.BT,,,,,2018-06-30T00:00:00Z,544218,1,FY2018,6/30/18,USD,USD,,,,,,,,,,0.104995024,,5403700,29491301.15,
1842,SHUMBA.BT,,,,,2019-06-30T00:00:00Z,733625,1,FY2019,6/30/19,USD,USD,,,,,,,,,,0.104720017,,-2273499,28572681.97,
1843,SHUMBA.BT,,,,,2020-06-30T00:00:00Z,618933,1,FY2020,6/30/20,USD,USD,,,,,,,,,,0.080560019,,2705877,25593078.52,
1844,SHUMBA.BT,,,,,2021-06-30T00:00:00Z,739989,1,FY2021,6/30/21,USD,USD,,,,,,,,,,0.076499973,,-689709,22346634.84,21.6666658
1845,SHUMBA.BT,,,,,2022-06-30T00:00:00Z,495105,1,FY2022,6/30/22,USD,USD,,,,,,,,,,0.068849976,,-1989439,20642509.05,
1846,NGPLTJ.J,JOHANNESBURG STOCK EXCHANGE,,NewPlat ETF,South Africa,,,,,,,,,,,,,,,,,,,,,
1847,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1848,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1849,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1850,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1851,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1852,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1853,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1854,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1855,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1856,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1857,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1858,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1859,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1860,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1861,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,,,,,
1862,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,13.72451421,,,,
1863,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,12.01798375,,,,
1864,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,8.699673382,,,,
1865,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,8.986898355,,,,
1866,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,9.106284494,,,,
1867,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,7.792406934,,,,
1868,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,9.504276925,,,,
1869,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,10.36506488,,,,
1870,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,9.275204632,,,,
1871,NGPLTJ.J,,,,,,,,,,,,,,,,,,,,,10.21911976,,,,
1872,CGP.NM,NAMIBIAN STOCK EXCHANGE,,Capricorn Group Ltd,Namibia,1997-06-30T00:00:00Z,,,FY1997,6/30/97,USD,,Capricorn Group Ltd,Namibia,Finance and Insurance,52,Credit Intermediation and Related Activities,522,,,5000099424,,,,,
1873,CGP.NM,,,,,1998-06-30T00:00:00Z,,,FY1998,6/30/98,USD,,,,,,,,,,,,,,,
1874,CGP.NM,,,,,1999-06-30T00:00:00Z,,,FY1999,6/30/99,USD,,,,,,,,,,,,,,,
1875,CGP.NM,,,,,2000-06-30T00:00:00Z,,,FY2000,6/30/00,USD,,,,,,,,,,,,,,,
1876,CGP.NM,,,,,2001-06-30T00:00:00Z,,,FY2001,6/30/01,USD,,,,,,,,,,,,,,,
1877,CGP.NM,,,,,2002-06-30T00:00:00Z,,,FY2002,6/30/02,USD,,,,,,,,,,,,,,,
1878,CGP.NM,,,,,2003-06-30T00:00:00Z,,,FY2003,6/30/03,USD,,,,,,,,,,,,,,,
1879,CGP.NM,,,,,2004-06-30T00:00:00Z,,,FY2004,6/30/04,USD,,,,,,,,,,,,,,,
1880,CGP.NM,,,,,2005-06-30T00:00:00Z,,,FY2005,6/30/05,USD,,,,,,,,,,,,,,,
1881,CGP.NM,,,,,2006-06-30T00:00:00Z,,,FY2006,6/30/06,USD,,,,,,,,,,,,,,,
1882,CGP.NM,,,,,2007-06-30T00:00:00Z,,,FY2007,6/30/07,USD,,,,,,,,,,,,,,,
1883,CGP.NM,,,,,2008-06-30T00:00:00Z,,,FY2008,6/30/08,USD,,,,,,,,,,,,,,,
1884,CGP.NM,,,,,2009-06-30T00:00:00Z,,,FY2009,6/30/09,USD,,,,,,,,,,,,,,,
1885,CGP.NM,,,,,2010-06-30T00:00:00Z,128089585.4,0.130590924,FY2010,6/30/10,USD,NAD,,,,,,,,,,,,36754423.77,,
1886,CGP.NM,,,,,2011-06-30T00:00:00Z,167585089.9,0.147918053,FY2011,6/30/11,USD,NAD,,,,,,,,,,,,48592559.72,,
1887,CGP.NM,,,,,2011-06-30T00:00:00Z,167585089.9,0.147918053,FY2011,6/30/11,USD,NAD,,,,,,,,,,,,48592559.72,,
1888,CGP.NM,,,,,2013-06-30T00:00:00Z,150828743.3,0.101251468,FY2013,6/30/13,USD,NAD,,,,,,,,,,0.99077222,0.108564536,49944412.94,493333588.6,10.02034583
1889,CGP.NM,,2.8,,,2014-06-30T00:00:00Z,160525449.6,0.094048604,FY2014,6/30/14,USD,NAD,,,,,,,,,,1.141868512,0.110825555,58772383.57,576664015.2,10.5946237
1890,CGP.NM,,,,,2015-06-30T00:00:00Z,169344628.9,0.082209124,FY2015,6/30/15,USD,NAD,,,,,,,,,,1.111561548,0.114591921,61903634.47,555557998.9,11.34080028
1891,CGP.NM,,,,,2016-06-30T00:00:00Z,160912143.8,0.067842605,FY2016,6/30/16,USD,NAD,,,,,,,,,,1.274479102,0.114196979,61400814.11,643968800.8,10.56146127
1892,CGP.NM,,,,,2017-06-30T00:00:00Z,199429742.6,0.07661661,FY2017,6/30/17,USD,NAD,,,,,,,,,,1.430421895,0.166961607,70305010.73,735999482.1,10.00609457
1893,CGP.NM,,,,,2018-06-30T00:00:00Z,210020568.9,0.07293946,FY2018,6/30/18,USD,NAD,,,,,,,,,,1.080892608,,68157184.54,545875530.6,8.523345389
1894,CGP.NM,,,,,2019-06-30T00:00:00Z,230416406.3,0.071022727,FY2019,6/30/19,USD,NAD,,,,,,,,,,1.050630034,0.137945731,73519247.16,550642074.6,8.229866977
1895,CGP.NM,,,,,2020-06-30T00:00:00Z,208485791.7,0.05764021,FY2020,6/30/20,USD,NAD,,,,,,,,,,0.886062113,0.119935073,58337368.15,446185378.3,7.263072293
1896,CGP.NM,,,,,2021-06-30T00:00:00Z,251120554.5,0.070008401,FY2021,6/30/21,USD,NAD,,,,,,,,,,0.808542427,0.127256979,64455894.71,406951332.2,7.204986851
1897,CGP.NM,,,,,2022-06-30T00:00:00Z,234491602.6,0.061519532,FY2022,6/30/22,USD,NAD,,,,,,,,,,0.761761112,,66329375.58,387182047,6.358576332
1898,HAFR.NR,NAIROBI STOCK EXCHANGE,,Home Afrika Ltd,Kenya,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,Home Afrika Ltd,Kenya,Real Estate and Rental and Leasing,53,Real Estate,531,,,5040060413,,,,,
1899,HAFR.NR,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
1900,HAFR.NR,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
1901,HAFR.NR,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
1902,HAFR.NR,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
1903,HAFR.NR,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,,,,,
1904,HAFR.NR,,,,,2002-12-31T00:00:00Z,,,FY2002,12/31/02,USD,,,,,,,,,,,,,,,
1905,HAFR.NR,,,,,2003-12-31T00:00:00Z,,,FY2003,12/31/03,USD,,,,,,,,,,,,,,,
1906,HAFR.NR,,,,,2004-12-31T00:00:00Z,,,FY2004,12/31/04,USD,,,,,,,,,,,,,,,
1907,HAFR.NR,,,,,2005-12-31T00:00:00Z,,,FY2005,12/31/05,USD,,,,,,,,,,,,,,,
1908,HAFR.NR,,,,,2006-12-31T00:00:00Z,,,FY2006,12/31/06,USD,,,,,,,,,,,,,,,
1909,HAFR.NR,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,,,,,
1910,HAFR.NR,,,,,2008-12-31T00:00:00Z,,,FY2008,12/31/08,USD,,,,,,,,,,,,,,,
1911,HAFR.NR,,,,,2009-12-31T00:00:00Z,38896.14267,0.01321004,FY2009,12/31/09,USD,KES,,,,,,,,,,,,-186906.2351,,
1912,HAFR.NR,,,,,2010-12-31T00:00:00Z,702447.205,0.01242236,FY2010,12/31/10,USD,KES,,,,,,,,,,,,187101.5528,,
1913,HAFR.NR,,,,,2011-12-31T00:00:00Z,6126858.211,0.01177163,FY2011,12/31/11,USD,KES,,,,,,,,,,,,-2359677.587,,
1914,HAFR.NR,,,,,2012-12-31T00:00:00Z,4065144.84,0.011661808,FY2012,12/31/12,USD,KES,,,,,,,,,,0.068445476,,1260762.227,27737893.13,86.90528797
1915,HAFR.NR,,,,,2013-12-31T00:00:00Z,7547304.606,0.011600928,FY2013,12/31/13,USD,KES,,,,,,,,,,0.045379081,,935382.3318,18390114.13,
1916,HAFR.NR,,,,,2014-12-31T00:00:00Z,7607091.754,0.011068069,FY2014,12/31/14,USD,KES,,,,,,,,,,0.025440313,,99125.94355,10309822.23,
1917,HAFR.NR,,,,,2015-12-31T00:00:00Z,2541810.607,0.009784736,FY2015,12/31/15,USD,KES,,,,,,,,,,0.011722184,,-3816940.665,4750477.523,
1918,HAFR.NR,,,,,2016-12-31T00:00:00Z,2170434.893,0.009768487,FY2016,12/31/16,USD,KES,,,,,,,,,,0.013579049,,-1645583.286,5502982.037,
1919,HAFR.NR,,,,,2017-12-31T00:00:00Z,2548860.708,0.009699321,FY2017,12/31/17,USD,KES,,,,,,,,,,0.006876228,,-1759798.371,2786627.937,
1920,HAFR.NR,,,,,2018-12-31T00:00:00Z,1071105.314,0.009823183,FY2018,12/31/18,USD,KES,,,,,,,,,,0.005925926,,-3400835.835,2401513.007,
1921,HAFR.NR,,,,,2019-12-31T00:00:00Z,3584981.007,0.009876543,FY2019,12/31/19,USD,KES,,,,,,,,,,0.003849679,,-8778351.388,1560102.973,
1922,HAFR.NR,,,,,2020-12-31T00:00:00Z,2466506.049,0.009165903,FY2020,12/31/20,USD,KES,,,,,,,,,,0.003538257,,-3118701.833,1433897.638,
1923,HAFR.NR,,,,,2021-12-31T00:00:00Z,3090012.994,0.008845644,FY2021,12/31/21,USD,KES,,,,,,,,,,0.002595296,,-2490289.164,1051757.521,
1924,ATTJ.J,JOHANNESBURG STOCK EXCHANGE,,Attacq Ltd,South Africa,1997-06-30T00:00:00Z,,,FY1997,6/30/97,USD,,Attacq Ltd,South Africa,Real Estate and Rental and Leasing,53,Real Estate,531,,,4298311353,,,,,
1925,ATTJ.J,,,,,1998-06-30T00:00:00Z,,,FY1998,6/30/98,USD,,,,,,,,,,,,,,,
1926,ATTJ.J,,,,,1999-06-30T00:00:00Z,,,FY1999,6/30/99,USD,,,,,,,,,,,,,,,
1927,ATTJ.J,,,,,2000-06-30T00:00:00Z,,,FY2000,6/30/00,USD,,,,,,,,,,,,,,,
1928,ATTJ.J,,,,,2001-06-30T00:00:00Z,,,FY2001,6/30/01,USD,,,,,,,,,,,,,,,
1929,ATTJ.J,,,,,2002-06-30T00:00:00Z,,,FY2002,6/30/02,USD,,,,,,,,,,,,,,,
1930,ATTJ.J,,,,,2003-06-30T00:00:00Z,,,FY2003,6/30/03,USD,,,,,,,,,,,,,,,
1931,ATTJ.J,,,,,2004-06-30T00:00:00Z,,,FY2004,6/30/04,USD,,,,,,,,,,,,,,,
1932,ATTJ.J,,,,,2005-06-30T00:00:00Z,4734231.405,0.15026296,FY2005,6/30/05,USD,ZAR,,,,,,,,,,,,25327221.04,,
1933,ATTJ.J,,,,,2006-06-30T00:00:00Z,8586683.417,0.139586823,FY2006,6/30/06,USD,ZAR,,,,,,,,,,,,35467615.86,,
