,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Perm Id,Country of Headquarters
5087,TONJ.J,0.0342,2000-12-31T00:00:00Z,,
5088,TONJ.J,0.0147,2000-12-31T00:00:00Z,,
5089,TONJ.J,0.0047,2000-12-31T00:00:00Z,4296555936,
5090,TONJ.J,0.0033,2000-12-31T00:00:00Z,5000313307,
5091,TONJ.J,0.0,2000-10-31T00:00:00Z,,
5092,TONJ.J,,,,
5093,TONJ.J,,,,
5094,TONJ.J,16.2297,1999-11-30T00:00:00Z,5000854298,
5095,TONJ.J,5.4907,1999-11-30T00:00:00Z,4297902883,
5096,TONJ.J,1.3361,1999-11-30T00:00:00Z,4295889079,
5097,TONJ.J,0.5798,1999-11-30T00:00:00Z,5000772465,
5098,TONJ.J,0.4,1999-12-31T00:00:00Z,4298409344,
5099,TONJ.J,0.0051,1999-12-31T00:00:00Z,,
5100,TONJ.J,0.0033,1999-12-31T00:00:00Z,,
5101,TONJ.J,0.0,1998-12-31T00:00:00Z,5000052202,
5102,TONJ.J,,,,
5103,TONJ.J,,,,
5104,TONJ.J,,,,
5105,TONJ.J,,,,
5106,TONJ.J,,,,
5107,TONJ.J,,,,
5108,TONJ.J,11.1844,1998-08-03T00:00:00Z,5000854298,
5109,TONJ.J,7.9835,1998-08-03T00:00:00Z,4297902883,
5110,TONJ.J,1.3384,1998-08-03T00:00:00Z,4295889079,
5111,TONJ.J,0.4012,1998-06-30T00:00:00Z,,
5112,TONJ.J,0.3049,1998-12-31T00:00:00Z,4298409344,
5113,TONJ.J,0.0033,1998-12-31T00:00:00Z,,
5114,TONJ.J,0.0,1998-12-31T00:00:00Z,5000052202,
5115,TONJ.J,,,,
5116,TONJ.J,,,,
5117,TONJ.J,,,,
5118,TONJ.J,,,,
5119,TONJ.J,,,,
5120,TONJ.J,,,,
5121,TONJ.J,,,,
5122,TOTAL.LG,,,,France
5123,TOTL.NR,,,,France
5124,TOURIST.LG,,,,South Africa
5125,TPCJ.J,7.17,2000-05-31T00:00:00Z,5000854298,South Africa
5126,TPCJ.J,5.59,2000-05-31T00:00:00Z,,
5127,TPCJ.J,5.34,2000-05-31T00:00:00Z,4297902883,
5128,TPCJ.J,1.41,2000-05-31T00:00:00Z,5043444994,
5129,TPCJ.J,1.1,2000-05-31T00:00:00Z,5035505784,
5130,TPCJ.J,0.77,2000-05-31T00:00:00Z,34413313114,
5131,TPCJ.J,0.7,2000-05-31T00:00:00Z,,
5132,TPCJ.J,0.64,2000-05-31T00:00:00Z,,
5133,TPCJ.J,0.0,2000-05-31T00:00:00Z,,
5134,TPCJ.J,0.0,2000-05-31T00:00:00Z,48471669001,
5135,TPCJ.J,0.0,2000-05-31T00:00:00Z,,
5136,TPCJ.J,0.0,1999-07-31T00:00:00Z,,
5137,TPCJ.J,0.0,2000-09-30T00:00:00Z,,
5138,TPCJ.J,23.7202,1999-08-31T00:00:00Z,48471669001,
5139,TPCJ.J,11.8794,1999-08-31T00:00:00Z,34413313114,
5140,TPCJ.J,8.9863,1999-08-31T00:00:00Z,5000854298,
5141,TPCJ.J,8.5962,1999-08-31T00:00:00Z,5035505784,
5142,TPCJ.J,5.5947,1999-08-31T00:00:00Z,,
5143,TPCJ.J,5.3669,1999-08-31T00:00:00Z,4297902883,
5144,TPCJ.J,3.7942,1999-08-31T00:00:00Z,,
5145,TPCJ.J,1.8342,1999-12-31T00:00:00Z,,
5146,TPCJ.J,0.9277,1999-08-31T00:00:00Z,,
5147,TPCJ.J,0.6425,1999-08-31T00:00:00Z,,
5148,TPCJ.J,0.0,1999-07-31T00:00:00Z,,
5149,TPCJ.J,,,,
5150,TPCJ.J,,,,
5151,TPCJ.J,35.1224,1998-08-03T00:00:00Z,5000854298,
5152,TPCJ.J,26.9504,1998-08-03T00:00:00Z,34413313114,
5153,TPCJ.J,17.9528,1998-08-03T00:00:00Z,5035505784,
5154,TPCJ.J,12.5755,1998-08-03T00:00:00Z,,
5155,TPCJ.J,8.9341,1998-08-03T00:00:00Z,4297902883,
5156,TPCJ.J,8.5318,1998-08-03T00:00:00Z,,
5157,TPCJ.J,3.0105,1998-12-31T00:00:00Z,,
5158,TPCJ.J,3.3238,1998-08-03T00:00:00Z,,
5159,TPCJ.J,1.4184,1998-08-03T00:00:00Z,,
5160,TPCJ.J,,,,
5161,TPCJ.J,,,,
5162,TPCJ.J,,,,
5163,TPCJ.J,,,,
5164,TPSE.NR,,,,Kenya
5165,TRANSCO.LG,,,,Nigeria
5166,TRANSEX.LG,,,,Nigeria
5167,TRIPPLE.LG,,,,Nigeria
5168,TRUW.ZI,,,,South Africa
5169,TRUJ.J,8.75,2000-12-31T00:00:00Z,5000854298,South Africa
5170,TRUJ.J,7.53,2000-12-31T00:00:00Z,4297902883,
5171,TRUJ.J,1.0067,2000-12-31T00:00:00Z,4295888695,
5172,TRUJ.J,0.1999,2000-12-31T00:00:00Z,4298409344,
5173,TRUJ.J,0.0599,2000-12-31T00:00:00Z,,
5174,TRUJ.J,0.0343,2000-12-31T00:00:00Z,,
5175,TRUJ.J,0.0057,2000-12-31T00:00:00Z,5000313307,
5176,TRUJ.J,0.0,2000-11-30T00:00:00Z,4297636693,
5177,TRUJ.J,0.0,2000-06-30T00:00:00Z,,
5178,TRUJ.J,12.0975,1999-11-30T00:00:00Z,5000854298,
5179,TRUJ.J,9.4608,1999-11-30T00:00:00Z,4297902883,
5180,TRUJ.J,2.0332,1999-11-30T00:00:00Z,4295888695,
5181,TRUJ.J,0.0176,1999-12-31T00:00:00Z,,
5182,TRUJ.J,0.0008,1999-12-31T00:00:00Z,,
5183,TRUJ.J,,,,
5184,TRUJ.J,,,,
5185,TRUJ.J,,,,
5186,TRUJ.J,,,,
5187,TRUJ.J,8.618,1998-08-03T00:00:00Z,5000854298,
5188,TRUJ.J,7.5582,1998-08-03T00:00:00Z,4297902883,
5189,TRUJ.J,0.0008,1998-12-31T00:00:00Z,,
5190,TRUJ.J,,,,
5191,TRUJ.J,,,,
5192,TRUJ.J,,,,
5193,TRUJ.J,,,,
5194,TRUJ.J,,,,
5195,TRUJ.J,,,,
5196,TRANSOL.GH,,,,Ghana
5197,TSL.ZI,,,,Zimbabwe
5198,TURN.ZI,,,,Zimbabwe
5199,UPDC.LG,,,,Nigeria
5200,UACN.LG,,,,Nigeria
5201,UBA.LG,0.06,2000-12-31T00:00:00Z,5000706029,Nigeria
5202,UBA.LG,,,,
5203,UBA.LG,,,,
5204,UBN.LG,,,,Nigeria
5205,UNGA.NR,,,,
5206,UNHOMES.LG,,,,Nigeria
5207,UNIL.GH,0.0,2000-06-30T00:00:00Z,5000706029,United Kingdom
5208,UNIL.GH,0.0,1999-06-30T00:00:00Z,5001449043,
5209,UNIL.GH,0.68,1999-06-30T00:00:00Z,5000706029,
5210,UNIL.GH,0.0,1999-06-30T00:00:00Z,5001449043,
5211,UNIL.GH,0.68,1998-12-31T00:00:00Z,5000706029,
5212,UNIL.GH,0.2504,1998-12-31T00:00:00Z,5001449043,
5213,UNIONDI.LG,,,,Nigeria
5214,OANDO.LG,,,,Nigeria
5215,UNTL.LG,,,,Nigeria
5216,UPL.LG,,,,Nigeria
5217,UTC.LG,,,,Nigeria
5218,UTC.LG,0.0,1998-12-31T00:00:00Z,5000706029,
5219,UTC.LG,0.0,1998-12-31T00:00:00Z,5000706029,
5220,VANLEER.LG,,,,United States
5221,REA.NR,,,,Kenya
5222,VITAFOA.LG,,,,Nigeria
5223,VKEJ.J,,,,South Africa
5224,VONO.LG,,,,Nigeria
5225,VUNJ.J,,,,South Africa
5226,HCCL.ZI,29.34,2000-07-31T00:00:00Z,5000854298,Zimbabwe
5227,HCCL.ZI,9.25,2000-07-31T00:00:00Z,4297902883,
5228,HCCL.ZI,1.35,2000-07-31T00:00:00Z,,
5229,HCCL.ZI,1.03,2000-07-31T00:00:00Z,,
5230,HCCL.ZI,0.95,2000-07-31T00:00:00Z,,
5231,HCCL.ZI,0.75,2000-07-31T00:00:00Z,,
5232,HCCL.ZI,0.64,2000-07-31T00:00:00Z,34418260398,
5233,HCCL.ZI,0.64,2000-07-31T00:00:00Z,,
5234,HCCL.ZI,0.58,2000-07-31T00:00:00Z,,
5235,HCCL.ZI,0.51,2000-07-31T00:00:00Z,,
5236,HCCL.ZI,0.0,2000-07-31T00:00:00Z,,
5237,HCCL.ZI,,,,
5238,HCCL.ZI,,,,
5239,HCCL.ZI,29.18,1998-08-03T00:00:00Z,5000854298,
5240,HCCL.ZI,1.42,1998-05-04T00:00:00Z,,
5241,HCCL.ZI,1.42,1998-05-04T00:00:00Z,,
5242,HCCL.ZI,1.08,1998-05-04T00:00:00Z,,
5243,HCCL.ZI,1.0,1998-05-04T00:00:00Z,,
5244,HCCL.ZI,,,,
5245,HCCL.ZI,,,,
5246,HCCL.ZI,,,,
5247,HCCL.ZI,,,,
5248,HCCL.ZI,,,,
5249,HCCL.ZI,,,,
5250,HCCL.ZI,,,,
5251,HCCL.ZI,,,,
5252,HCCL.ZI,29.18,1998-08-03T00:00:00Z,5000854298,
5253,HCCL.ZI,1.42,1998-05-04T00:00:00Z,,
5254,HCCL.ZI,1.42,1998-05-04T00:00:00Z,,
5255,HCCL.ZI,1.08,1998-05-04T00:00:00Z,,
5256,HCCL.ZI,1.0,1998-05-04T00:00:00Z,,
5257,HCCL.ZI,0.0,1997-06-30T00:00:00Z,,
5258,HCCL.ZI,,,,
5259,HCCL.ZI,,,,
5260,HCCL.ZI,,,,
5261,HCCL.ZI,,,,
5262,HCCL.ZI,,,,
5263,HCCL.ZI,,,,
5264,HCCL.ZI,,,,
5265,WAPIC.LG,,,,Nigeria
5266,WAPCO.LG,,,,Switzerland
5267,WBOJ.J,11.1,2000-09-30T00:00:00Z,5055419173,South Africa
5268,WBOJ.J,2.16,2000-09-30T00:00:00Z,,
5269,WBOJ.J,1.24,2000-09-30T00:00:00Z,4297767531,
5270,WBOJ.J,1.06,2000-09-30T00:00:00Z,34413345692,
5271,WBOJ.J,0.0,2000-10-21T00:00:00Z,,
5272,WBOJ.J,0.0,2000-10-02T00:00:00Z,,
5273,WBOJ.J,0.0,2000-10-02T00:00:00Z,,
5274,WBOJ.J,0.0,2000-10-02T00:00:00Z,,
5275,WBOJ.J,0.0,2000-10-02T00:00:00Z,,
5276,WBOJ.J,0.0,2000-10-02T00:00:00Z,,
5277,WBOJ.J,0.0,2000-10-02T00:00:00Z,5000854298,
5278,WBOJ.J,0.0,2000-10-02T00:00:00Z,5039677538,
5279,WBOJ.J,0.0,2000-10-02T00:00:00Z,4297902883,
5280,WBOJ.J,,,,
5281,WBOJ.J,,,,
5282,WBOJ.J,12.02,1998-08-03T00:00:00Z,5055419173,
5283,WBOJ.J,6.8,1998-08-03T00:00:00Z,5000854298,
5284,WBOJ.J,3.33,1998-08-03T00:00:00Z,4297902883,
5285,WBOJ.J,2.84,1998-08-03T00:00:00Z,,
5286,WBOJ.J,2.16,1998-08-03T00:00:00Z,,
5287,WBOJ.J,1.95,1998-08-03T00:00:00Z,,
5288,WBOJ.J,1.65,1998-08-03T00:00:00Z,,
5289,WBOJ.J,1.62,1998-08-03T00:00:00Z,,
5290,WBOJ.J,1.52,1998-08-03T00:00:00Z,,
5291,WBOJ.J,1.46,1998-08-03T00:00:00Z,,
5292,WBOJ.J,1.23,1998-08-03T00:00:00Z,5001196246,
5293,WBOJ.J,1.22,1998-08-03T00:00:00Z,,
5294,WBOJ.J,1.09,1998-08-03T00:00:00Z,34413345692,
5295,WBOJ.J,,,,
5296,WBOJ.J,,,,
5297,WBOJ.J,12.02,1998-08-03T00:00:00Z,5055419173,
5298,WBOJ.J,6.8,1998-08-03T00:00:00Z,5000854298,
5299,WBOJ.J,3.33,1998-08-03T00:00:00Z,4297902883,
5300,WBOJ.J,2.84,1998-08-03T00:00:00Z,,
5301,WBOJ.J,2.16,1998-08-03T00:00:00Z,,
5302,WBOJ.J,1.95,1998-08-03T00:00:00Z,,
5303,WBOJ.J,1.65,1998-08-03T00:00:00Z,,
5304,WBOJ.J,1.62,1998-08-03T00:00:00Z,,
5305,WBOJ.J,1.52,1998-08-03T00:00:00Z,,
5306,WBOJ.J,1.46,1998-08-03T00:00:00Z,,
5307,WBOJ.J,1.23,1998-08-03T00:00:00Z,5001196246,
5308,WBOJ.J,1.22,1998-08-03T00:00:00Z,,
5309,WBOJ.J,1.09,1998-08-03T00:00:00Z,34413345692,
5310,WBOJ.J,,,,
5311,WBOJ.J,,,,
5312,WEAJ.J,,,,South Africa
5313,WEMABAN.LG,,,,Nigeria
5314,WHLJ.J,19.7268,2000-12-31T00:00:00Z,5000854298,South Africa
5315,WHLJ.J,9.7304,2000-12-31T00:00:00Z,4297902883,
5316,WHLJ.J,1.6914,2000-12-31T00:00:00Z,5035494706,
5317,WHLJ.J,1.1403,2000-12-31T00:00:00Z,5001446208,
5318,WHLJ.J,0.4018,2000-12-31T00:00:00Z,4298459126,
5319,WHLJ.J,0.2718,1999-06-30T00:00:00Z,,
5320,WHLJ.J,0.0278,2000-12-31T00:00:00Z,,
5321,WHLJ.J,0.0207,2000-12-31T00:00:00Z,,
5322,WHLJ.J,0.0153,2000-12-31T00:00:00Z,,
5323,WHLJ.J,0.0075,2000-12-31T00:00:00Z,5000313307,
5324,WHLJ.J,0.0,1999-06-30T00:00:00Z,5000051932,
5325,WHLJ.J,,,,
5326,WHLJ.J,,,,
5327,WHLJ.J,15.8158,1999-11-30T00:00:00Z,5000854298,
5328,WHLJ.J,10.3062,1999-11-30T00:00:00Z,4297902883,
5329,WHLJ.J,1.6107,1999-11-30T00:00:00Z,5035494706,
5330,WHLJ.J,1.0908,1999-11-30T00:00:00Z,5001446208,
5331,WHLJ.J,0.2718,1999-06-30T00:00:00Z,,
5332,WHLJ.J,0.0848,1998-03-31T00:00:00Z,,
5333,WHLJ.J,0.0316,1999-12-31T00:00:00Z,,
5334,WHLJ.J,0.0039,1999-12-31T00:00:00Z,,
5335,WHLJ.J,0.0,1998-12-31T00:00:00Z,,
5336,WHLJ.J,0.0,1999-06-30T00:00:00Z,5000051932,
5337,WHLJ.J,,,,
5338,WHLJ.J,,,,
5339,WHLJ.J,,,,
5340,WHLJ.J,12.7018,1998-08-03T00:00:00Z,5000854298,
5341,WHLJ.J,5.4018,1998-08-03T00:00:00Z,4297902883,
5342,WHLJ.J,1.0199,1998-08-03T00:00:00Z,5001446208,
5343,WHLJ.J,0.2683,1998-12-31T00:00:00Z,,
5344,WHLJ.J,0.0848,1998-03-31T00:00:00Z,,
5345,WHLJ.J,0.0025,1998-06-30T00:00:00Z,,
5346,WHLJ.J,0.0017,1998-12-31T00:00:00Z,,
5347,WHLJ.J,0.0,1998-12-31T00:00:00Z,,
5348,WHLJ.J,,,,
5349,WHLJ.J,,,,
5350,WHLJ.J,,,,
5351,WHLJ.J,,,,
5352,WHLJ.J,,,,
5353,WILD.ZI,,,,Zimbabwe
5354,WKFJ.J,,,,South Africa
5355,PBGJ.J,23.35,2000-12-31T00:00:00Z,4297902883,South Africa
5356,PBGJ.J,19.34,2000-12-31T00:00:00Z,5000854298,
5357,PBGJ.J,0.75,2000-12-31T00:00:00Z,,
5358,PBGJ.J,0.0381,2000-12-31T00:00:00Z,,
5359,PBGJ.J,0.006,2000-12-31T00:00:00Z,,
5360,PBGJ.J,0.0,1999-03-31T00:00:00Z,,
5361,PBGJ.J,,,,
5362,PBGJ.J,16.753,1999-11-30T00:00:00Z,5000854298,
5363,PBGJ.J,16.3097,1999-11-30T00:00:00Z,4297902883,
5364,PBGJ.J,0.0426,1999-12-31T00:00:00Z,,
5365,PBGJ.J,0.0013,1999-12-31T00:00:00Z,,
5366,PBGJ.J,0.0,1998-03-31T00:00:00Z,,
5367,PBGJ.J,0.0,1999-03-31T00:00:00Z,,
5368,PBGJ.J,,,,
5369,PBGJ.J,14.6879,1998-08-03T00:00:00Z,5000854298,
5370,PBGJ.J,10.6853,1998-08-03T00:00:00Z,4297902883,
5371,PBGJ.J,1.2733,1998-12-31T00:00:00Z,,
5372,PBGJ.J,0.0034,1998-06-30T00:00:00Z,,
5373,PBGJ.J,0.0018,1998-12-31T00:00:00Z,,
5374,PBGJ.J,0.0,1998-03-31T00:00:00Z,,
5375,PBGJ.J,,,,
5376,SLGJ.J,,,,South Africa
5377,WTK.NR,,,,
5378,YRKJ.J,2.0399,2000-10-31T00:00:00Z,,South Africa
5379,YRKJ.J,0.95,2000-10-31T00:00:00Z,,
5380,YRKJ.J,0.0,2000-10-31T00:00:00Z,48471681054,
5381,YRKJ.J,0.0,2000-05-31T00:00:00Z,,
5382,YRKJ.J,14.6868,1999-08-31T00:00:00Z,48471681054,
5383,YRKJ.J,1.17,1999-08-31T00:00:00Z,,
5384,YRKJ.J,1.1285,1999-08-31T00:00:00Z,,
5385,YRKJ.J,0.8206,1999-08-31T00:00:00Z,,
5386,YRKJ.J,1.1699,1998-08-03T00:00:00Z,,
5387,YRKJ.J,1.1299,1998-08-03T00:00:00Z,,
5388,YRKJ.J,,,,
5389,YRKJ.J,,,,
5390,ZEDJ.J,,,,South Africa
5391,ZENITHB.LG,,,,Nigeria
5392,ASUN.ZI,0.0,2000-06-30T00:00:00Z,5000706029,Mauritius
5393,ASUN.ZI,0.0509,1999-06-30T00:00:00Z,5000706029,
5394,ASUN.ZI,,,,
5395,ZIMP.ZI,,,,Zimbabwe
5396,ZIMW.ZI,,,,Zimbabwe
5397,ORY.NM,,,,Namibia
5398,ZMFA.LZ,,,,South Africa
5399,GOLDBRE.LG,,,,Nigeria
5400,NIGSEWI.LG,,,,Nigeria
5401,UDEOFSO.LG,,,,Nigeria
5402,WAAP.LG,,,,Nigeria
5403,EDGR.ZI,,,,South Africa
5404,ABC.MZ,,,,Mauritius
5405,MSIL.MZ,,,,Mauritius
5406,PCCL.MZ,,,,Mauritius
5407,TBL.TZ,,,,Belgium
5408,TCC.TZ,,,,Japan
5409,BATA.LZ,,,,Netherlands
5410,SLBC.CI,0.13,2000-12-31T00:00:00Z,5000706029,France
5411,SLBC.CI,0.08,1999-06-30T00:00:00Z,5000706029,
5412,SLBC.CI,0.08,1998-12-31T00:00:00Z,5000706029,
5413,UCHM.NR,,,,Kenya
5414,PHIN.MZ,,,,Mauritius
5415,UBS.MZ,,,,Mauritius
5416,SOGC.CI,,,,Luxembourg
5417,UTIN.MZ,,,,Mauritius
5418,MUAL.MZ,,,,Mauritius
5419,SWAN.MZ,,,,Mauritius
5420,MBL.MZ,,,,Mauritius
5421,MBL.MZ,0.0,1998-06-30T00:00:00Z,5000706029,
5422,MBL.MZ,0.0,1998-06-30T00:00:00Z,5000706029,
5423,MCFI.MZ,,,,
5424,MOR.MZ,,,,Mauritius
5425,PIM.MZ,,,,Mauritius
5426,UBP.MZ,,,,Mauritius
5427,BMHL.MZ,,,,Mauritius
5428,FINC.MZ,,,,Mauritius
5429,MDIT.MZ,,,,Mauritius
5430,NITL.MZ,,,,Mauritius
5431,POL.MZ,,,,Mauritius
5432,UTDL.MZ,,,,Mauritius
5433,HML.MZ,,,,
5434,SHEL.MZ,,,,Mauritius
5435,ASL.MZ,0.1018,2000-12-31T00:00:00Z,5000042269,Mauritius
5436,ASL.MZ,,,,
5437,ASL.MZ,,,,
5438,GCL.MZ,,,,Mauritius
5439,EABL.NR,0.7631,2000-12-31T00:00:00Z,5000706029,United Kingdom
5440,EABL.NR,0.8629,1999-06-30T00:00:00Z,5000706029,
5441,EABL.NR,0.8629,1998-12-31T00:00:00Z,5000706029,
5442,HWF.MZ,,,,Mauritius
5443,HWF.MZ,0.0,1998-12-31T00:00:00Z,5000706029,
5444,HWF.MZ,0.0,1998-12-31T00:00:00Z,5000706029,
5445,PAD.MZ,,,,Mauritius
5446,PAD.MZ,0.4941,1998-12-31T00:00:00Z,5000706029,
5447,PAD.MZ,0.4941,1998-12-31T00:00:00Z,5000706029,
5448,SNTS.CI,0.0,2000-12-31T00:00:00Z,5000706029,Senegal
5449,SNTS.CI,0.0,2000-03-31T00:00:00Z,5000051932,
5450,SNTS.CI,0.145,1999-06-30T00:00:00Z,5000706029,
5451,SNTS.CI,0.05,1999-12-31T00:00:00Z,5000051932,
5452,SNTS.CI,0.145,1998-12-31T00:00:00Z,5000706029,
5453,SNTS.CI,,,,
5454,MTMD.MZ,,,,
5455,MCBG.MZ,0.0,2000-06-30T00:00:00Z,5000706029,Mauritius
5456,MCBG.MZ,0.1056,1999-06-30T00:00:00Z,5000706029,
5457,MCBG.MZ,0.2111,1998-12-31T00:00:00Z,5000706029,
5458,NMHL.MZ,,,,Mauritius
5459,NMHL.MZ,0.1574,1998-12-31T00:00:00Z,5000706029,
5460,NMHL.MZ,0.1574,1998-12-31T00:00:00Z,5000706029,
5461,ROGE.MZ,0.0468,2000-12-31T00:00:00Z,5000706029,
5462,ROGE.MZ,0.0,1998-12-31T00:00:00Z,5000706029,
5463,ROGE.MZ,0.0,1998-12-31T00:00:00Z,5000706029,
5464,SBMH.MZ,0.23,2000-12-31T00:00:00Z,5000706029,Mauritius
5465,SBMH.MZ,0.21,1999-06-30T00:00:00Z,5000706029,
5466,SBMH.MZ,0.31,1998-12-31T00:00:00Z,5000706029,
5467,SUN.MZ,,,,Mauritius
5468,SUN.MZ,0.1005,1998-12-31T00:00:00Z,5000706029,
5469,SUN.MZ,0.1005,1998-12-31T00:00:00Z,5000706029,
5470,NBS.NM,,,,Namibia
5471,NAM.NM,,,,Namibia
5472,INVE.LZ,,,,Zambia
5473,FNB.NM,0.0,2000-06-30T00:00:00Z,4298409344,South Africa
5474,FNB.NM,0.04,1999-12-31T00:00:00Z,4298409344,
5475,FNB.NM,0.04,1998-12-31T00:00:00Z,4298409344,
5476,ZMBF.LZ,,,,Zambia
5477,BOBU.UG,,,,India
5478,FIDE.MZ,,,,Mauritius
5479,CAUD.MZ,,,,Mauritius
5480,BATU.UG,,,,United Kingdom
5481,PUMA.LZ,,,,Curacao
5482,NATB.LZ,,,,Zimbabwe
5483,PMDZ.LZ,,,,India
5484,SCBL.LZ,,,,United Kingdom
5485,FORT.MZ^A23,,,,Mauritius
5486,CIEL.MZ,,,,Mauritius
5487,BNBC.CI,1.926,2000-12-31T00:00:00Z,5000706029,British Virgin Islands
5488,BNBC.CI,1.926,1999-06-30T00:00:00Z,5000706029,
5489,BNBC.CI,1.926,1998-12-31T00:00:00Z,5000706029,
5490,UNLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,United Kingdom
5491,UNLC.CI,0.2265,1999-06-30T00:00:00Z,5000706029,
5492,UNLC.CI,0.2265,1998-12-31T00:00:00Z,5000706029,
5493,CFAC.CI,,,,Japan
5494,ABJC.CI,,,,France
5495,NEIC.CI,,,,Ivory Coast
5496,BOAB.CI,,,,Morocco
5497,PALC.CI,,,,Ivory Coast
5498,SIVC.CI,,,,France
5499,NICO.MV,,,,Malawi
5500,BOAN.CI,,,,Morocco
5501,SAFC.CI,,,,France
5502,SDSC.CI,,,,France
5503,STAC.CI,,,,France
5504,SHEC.CI,,,,United Kingdom
5505,SVOC.CI,,,,France
5506,CABC.CI,,,,Italy
5507,CABC.CI,0.0,1998-06-30T00:00:00Z,5000706029,
5508,CABC.CI,0.0,1998-06-30T00:00:00Z,5000706029,
5509,SDCC.CI,,,,Ivory Coast
5510,SDCC.CI,0.2888,1998-12-31T00:00:00Z,5000706029,
5511,SDCC.CI,0.2888,1998-12-31T00:00:00Z,5000706029,
5512,SICC.CI,,,,Ivory Coast
5513,UNXC.CI,0.44,2000-12-31T00:00:00Z,5000706029,Ivory Coast
5514,UNXC.CI,0.44,1999-06-30T00:00:00Z,5000706029,
5515,UNXC.CI,0.44,1998-12-31T00:00:00Z,5000706029,
5516,MOLI.MZ,,,,United States
5517,ARTD.ZI,,,,Zimbabwe
5518,UCL.UG,,,,Uganda
5519,REIZ.LZ,,,,Zambia
5520,TURN.BT,,,,Botswana
5521,NRL.MZ,,,,Mauritius
5522,FTSC.CI,0.06,2000-12-31T00:00:00Z,5000706029,Ivory Coast
5523,FTSC.CI,0.06,1999-06-30T00:00:00Z,5000706029,
5524,FTSC.CI,0.06,1998-12-31T00:00:00Z,5000706029,
5525,CECZ.LZ,,,,Zambia
5526,ZABR.LZ,,,,Belgium
5527,ZSUG.LZ,,,,United Kingdom
5528,STBC.CI,,,,United Kingdom
5529,STBC.CI,0.0,1998-12-31T00:00:00Z,5000706029,
5530,STBC.CI,0.0,1998-12-31T00:00:00Z,5000706029,
5531,CHIL.LZ,0.2839,2000-12-31T00:00:00Z,5000706029,Switzerland
5532,CHIL.LZ,0.2839,1999-06-30T00:00:00Z,5000706029,
5533,CHIL.LZ,,,,
5534,NTLC.CI,0.0,2000-06-30T00:00:00Z,5000706029,Switzerland
5535,NTLC.CI,0.3114,1999-06-30T00:00:00Z,5000706029,
5536,NTLC.CI,0.3114,1998-12-31T00:00:00Z,5000706029,
5537,CIEC.CI,,,,United States
5538,CIEC.CI,0.2001,1998-12-31T00:00:00Z,5000706029,
5539,CIEC.CI,0.2001,1998-12-31T00:00:00Z,5000706029,
5540,BICC.CI,0.0,2000-06-30T00:00:00Z,5000706029,France
5541,BICC.CI,0.5129,1999-06-30T00:00:00Z,5000706029,
5542,BICC.CI,0.5399,1998-12-31T00:00:00Z,5000706029,
5543,TTLC.CI,,,,France
5544,MSE.MZ,,,,Mauritius
5545,SPHC.CI,,,,Ivory Coast
5546,PRSC.CI,,,,Morocco
5547,DFCU.UG,,,,Netherlands
5548,NVL.UG,,,,Uganda
5549,SWIS.TZ,,,,Switzerland
5550,TUC.NM,,,,Namibia
5551,COVI.MZ,,,,Mauritius
5552,TPL.MZ,,,,Mauritius
5553,SAIL.MZ,,,,
5554,AELZ.LZ,,,,South Africa
5555,PCL.MV,,,,Malawi
5556,ANGM.MZ,,,,Mauritius
5557,BLL.MZ,,,,Mauritius
5558,QBL.MZ,,,,
5559,RHT.MZ,,,,Mauritius
5560,EUDC.MZ,,,,Mauritius
5561,SBC.MV,,,,South Africa
5562,BHL.MV,,,,Malawi
5563,NBM.MV,,,,Malawi
5564,TOL.TZ,,,,Tanzania
5565,GIL.MZ,,,,Mauritius
5566,LFL.MZ,,,,Mauritius
5567,MCOS.MZ,,,,Mauritius
5568,LMLC.MZ,,,,Mauritius
5569,CHSL.MZ,,,,Mauritius
5570,CIMO.MZ,,,,Mauritius
5571,SCT.MZ,,,,
5572,HTLS.MZ,,,,Mauritius
5573,MASC.MZ,,,,Mauritius
5574,ACC.MZ,,,,Mauritius
5575,ALTG.MZ,,,,Mauritius
5576,SBU.UG,,,,South Africa
5577,ZPI.ZI,,,,Zimbabwe
5578,ZECO.ZI,,,,Zimbabwe
5579,DCPL.MZ,,,,Mauritius
5580,ABCTRAN.LG,,,,Nigeria
5581,ASOSAVI.LG,,,,Nigeria
5582,CHIPLC.LG,,,,Nigeria
5583,DEAPCAP.LG,,,,Nigeria
5584,SUNUASSUR.LG,,,,Nigeria
5585,ENAMELW.LG,,,,Nigeria
5586,GOLDINS.LG,,,,Nigeria
5587,INTENEG.LG,,,,Nigeria
5588,NSLTECH.LG,,,,Nigeria
5589,PLATINU.LG,,,,Nigeria
5590,REDSTAR.LG,,,,Nigeria
5591,SFSREIT.LG,,,,Nigeria
5592,STACO.LG,,,,Nigeria
5593,UNITYBN.LG,,,,Nigeria
5594,UNIVINS.LG,,,,Nigeria
5595,CLIJ.J,,,,South Africa
5596,REGALIN.LG,,,,Nigeria
5597,GPLJ.J,,,,South Africa
5598,SCOM.NR,,,,Kenya
5599,ATEL.LZ,,,,India
5600,FIDSON.LG,,,,Nigeria
5601,GWEB.GH,,,,Ghana
5602,OMATEK.LG,,,,Nigeria
5603,GIVISAJ.J,,,,
5604,BIGTREA.LG,,,,Nigeria
